created_at,followers_count,friends_count,handle,hashtags,retweet,symbols,tweet,tweet_id,user_location,user_mentions
Fri Oct 02 03:10:57 +0000 2020,5196.0,3675.0,DanaNewman,"[{'text': 'art', 'indices': [110, 114]}, {'text': 'artists', 'indices': [115, 123]}, {'text': 'LA', 'indices': [124, 127]}, {'text': 'carlosalmaraz', 'indices': [128, 142]}, {'text': 'playingwithfire', 'indices': [143, 159]}]",0.0,[],So thrilled to see that the film our dear family friend @elekipua has worked on for years is now on @netflix! #art #artists #LA #carlosalmaraz #playingwithfire https://t.co/bHb6JC6Lcu,1.3118662311341957e+18,"Santa Monica, CA","[{'screen_name': 'elekipua', 'name': 'elsa flores almaraz', 'id': 42380068, 'id_str': '42380068', 'indices': [56, 65]}, {'screen_name': 'netflix', 'name': 'Netflix', 'id': 16573941, 'id_str': '16573941', 'indices': [100, 108]}]"
Fri Oct 02 03:10:48 +0000 2020,358.0,479.0,adub1004,"[{'text': 'TheParkers', 'indices': [54, 65]}]",1.0,[],.@netflix The “skip intro” button on #TheParkers is totally unnecessary.,1.3118661951595766e+18,,"[{'screen_name': 'JackeeHarry', 'name': 'Jackée Harry', 'id': 299448712, 'id_str': '299448712', 'indices': [3, 15]}, {'screen_name': 'netflix', 'name': 'Netflix', 'id': 16573941, 'id_str': '16573941', 'indices': [18, 26]}]"
Fri Oct 02 03:10:46 +0000 2020,140.0,148.0,thebeniosphere,[],1.0,[],Today in Hawkins... https://t.co/WU1I4p5cZK,1.311866184736727e+18,,"[{'screen_name': 'netflix', 'name': 'Netflix', 'id': 16573941, 'id_str': '16573941', 'indices': [3, 11]}]"
Fri Oct 02 03:10:45 +0000 2020,2.0,94.0,KayleeLauren16,[],1.0,[],Today in Hawkins... https://t.co/WU1I4p5cZK,1.311866180911747e+18,"Philadelphia, PA","[{'screen_name': 'netflix', 'name': 'Netflix', 'id': 16573941, 'id_str': '16573941', 'indices': [3, 11]}]"
Fri Oct 02 03:10:41 +0000 2020,194.0,292.0,carson12meek,[],0.0,[],@netflix I hate you,1.3118661640254628e+18,,"[{'screen_name': 'netflix', 'name': 'Netflix', 'id': 16573941, 'id_str': '16573941', 'indices': [0, 8]}]"
Fri Oct 02 03:10:31 +0000 2020,779.0,648.0,DvRystr,"[{'text': 'TheParkers', 'indices': [54, 65]}]",1.0,[],.@netflix The “skip intro” button on #TheParkers is totally unnecessary.,1.3118661231142134e+18,"Washington, DC","[{'screen_name': 'JackeeHarry', 'name': 'Jackée Harry', 'id': 299448712, 'id_str': '299448712', 'indices': [3, 15]}, {'screen_name': 'netflix', 'name': 'Netflix', 'id': 16573941, 'id_str': '16573941', 'indices': [18, 26]}]"
Fri Oct 02 03:10:29 +0000 2020,63.0,86.0,Team_Akins,"[{'text': 'TheSocialDilemma', 'indices': [33, 50]}, {'text': 'love', 'indices': [116, 121]}]",0.0,[],Let’s start a conversation about #TheSocialDilemma Be sure to watch it on @netflix We MUST come together and spread #love,1.3118661146836664e+18,"Atlanta, GA","[{'screen_name': 'netflix', 'name': 'Netflix', 'id': 16573941, 'id_str': '16573941', 'indices': [74, 82]}]"
Fri Oct 02 03:10:29 +0000 2020,4.0,9.0,Shubham33454718,[],1.0,[],.“Part Of Me: The Movie” is now out on @netflix! https://t.co/6lOWL4ZHQ9,1.3118661121669489e+18,,"[{'screen_name': 'RumorsKaty', 'name': 'Katy Perry Rumors', 'id': 1259089229231132672, 'id_str': '1259089229231132672', 'indices': [3, 14]}, {'screen_name': 'netflix', 'name': 'Netflix', 'id': 16573941, 'id_str': '16573941', 'indices': [55, 63]}]"
Fri Oct 02 03:10:14 +0000 2020,702.0,825.0,AshDunston,[],0.0,[],Watch this on @netflix https://t.co/0tWA6du6kH,1.3118660488874148e+18,"Fort Collins, Colorado","[{'screen_name': 'netflix', 'name': 'Netflix', 'id': 16573941, 'id_str': '16573941', 'indices': [14, 22]}]"
Fri Oct 02 03:10:12 +0000 2020,97.0,214.0,goldenxnatural,[],1.0,[],"I don’t understand ... @netflix keeps renewing stupid, bad, meaningless shows that don’t give anything good to society and then this GREAT, beautiful, meaningful, thoughtful, strong show gets canceled out of nowhere...... #renewannewithane 
@CBC",1.311866043703337e+18,,"[{'screen_name': 'AnneShi62459568', 'name': 'AnneShirley', 'id': 1306661304678178816, 'id_str': '1306661304678178816', 'indices': [3, 19]}, {'screen_name': 'netflix', 'name': 'Netflix', 'id': 16573941, 'id_str': '16573941', 'indices': [44, 52]}]"
Fri Oct 02 03:10:10 +0000 2020,905.0,337.0,NeverDontGiveUp,[],1.0,[],"Okay for real now! So proud to announce the first show on my slate at @netflix - incredibly honored to be working with the Obamas and the amazing Kerri Grant showrunning. This show is looking gorgeous! Meet Ada Twist, Scientist. #RepresentationMatters https://t.co/k7HANPsdzI",1.311866035453268e+18,,"[{'screen_name': 'chrisdocnee', 'name': 'Chris Nee 🏳️\u200d🌈', 'id': 1335652567, 'id_str': '1335652567', 'indices': [3, 15]}, {'screen_name': 'netflix', 'name': 'Netflix', 'id': 16573941, 'id_str': '16573941', 'indices': [87, 95]}]"
Fri Oct 02 03:10:10 +0000 2020,267.0,121.0,abbyanayaa,[],1.0,[],Today in Hawkins... https://t.co/WU1I4p5cZK,1.3118660337587077e+18,austin texas,"[{'screen_name': 'netflix', 'name': 'Netflix', 'id': 16573941, 'id_str': '16573941', 'indices': [3, 11]}]"
Fri Oct 02 03:10:09 +0000 2020,469.0,535.0,kailah_ransom,[],1.0,[],Today in Hawkins... https://t.co/WU1I4p5cZK,1.3118660317119652e+18,,"[{'screen_name': 'netflix', 'name': 'Netflix', 'id': 16573941, 'id_str': '16573941', 'indices': [3, 11]}]"
Fri Oct 02 03:10:09 +0000 2020,408.0,1950.0,THELOVEOFGODSC1,[],0.0,[],@netflix ALWAYS COMING THROUGH THATS WHY THEY STAY IN MY FAM THANK YOU 🙏🏽 FOR ENLIGHTENING US ABOUT HOW TO BE CAREFUL OF THE PARTNER WE CHOOSE.HE GOT EXACTLY WHAT HE DESERVED LIFE🌹👁🌹🙏🏽💯😊✊🏾👏🏾📽🎬🍿🍫🥤 https://t.co/i5lgZltkLq https://t.co/WKyDHNgqfu,1.3118660295937597e+18,,"[{'screen_name': 'netflix', 'name': 'Netflix', 'id': 16573941, 'id_str': '16573941', 'indices': [0, 8]}]"
Fri Oct 02 03:10:06 +0000 2020,64.0,128.0,owaaai,[],1.0,[],Today in Hawkins... https://t.co/WU1I4p5cZK,1.3118660158950523e+18,"Lungsod ng Olongapo, Rehiyon n","[{'screen_name': 'netflix', 'name': 'Netflix', 'id': 16573941, 'id_str': '16573941', 'indices': [3, 11]}]"
Fri Oct 02 03:10:06 +0000 2020,361.0,342.0,yaabishh,[],0.0,[],@ivannnarod @netflix The ending was trash how they left us with the Allstate nigga as god like what,1.3118660157483663e+18,,"[{'screen_name': 'ivannnarod', 'name': 'Ivanna', 'id': 719560909, 'id_str': '719560909', 'indices': [0, 11]}, {'screen_name': 'netflix', 'name': 'Netflix', 'id': 16573941, 'id_str': '16573941', 'indices': [12, 20]}]"
Fri Oct 02 03:10:05 +0000 2020,1894.0,1501.0,ryanladarius,"[{'text': 'TheParkers', 'indices': [54, 65]}]",1.0,[],.@netflix The “skip intro” button on #TheParkers is totally unnecessary.,1.311866014901166e+18,"Dallas, TX","[{'screen_name': 'JackeeHarry', 'name': 'Jackée Harry', 'id': 299448712, 'id_str': '299448712', 'indices': [3, 15]}, {'screen_name': 'netflix', 'name': 'Netflix', 'id': 16573941, 'id_str': '16573941', 'indices': [18, 26]}]"
Fri Oct 02 03:10:04 +0000 2020,142.0,213.0,CandyChirs,[],0.0,[],@netflix what are you waiting for buying @BTS_twt's films or documentary? Are afraid of success(?,1.311866007624069e+18,Argentina,"[{'screen_name': 'netflix', 'name': 'Netflix', 'id': 16573941, 'id_str': '16573941', 'indices': [0, 8]}, {'screen_name': 'BTS_twt', 'name': '방탄소년단', 'id': 335141638, 'id_str': '335141638', 'indices': [41, 49]}]"
Fri Oct 02 03:10:02 +0000 2020,440.0,245.0,Brenda_xoxoo,[],0.0,[],@netflix put soul food series on your network please and thank you.,1.3118660020498186e+18,"Boston, MA","[{'screen_name': 'netflix', 'name': 'Netflix', 'id': 16573941, 'id_str': '16573941', 'indices': [0, 8]}]"
Fri Oct 02 03:10:01 +0000 2020,997.0,82.0,PatrickSeitz,"[{'text': 'Evil', 'indices': [40, 45]}]",1.0,[],"Want to hear a bedtime story? #Evil is now streaming on @netflix in the US, and @cbsallaccess. https://t.co/7hSyCwHEI0",1.311865995586306e+18,"Vienna, Va.","[{'screen_name': 'evil', 'name': 'Evil On CBS', 'id': 1111038625121067013, 'id_str': '1111038625121067013', 'indices': [3, 8]}, {'screen_name': 'netflix', 'name': 'Netflix', 'id': 16573941, 'id_str': '16573941', 'indices': [66, 74]}, {'screen_name': 'CBSAllAccess', 'name': 'CBS All Access', 'id': 922928836836130816, 'id_str': '922928836836130816', 'indices': [90, 103]}]"
Fri Oct 02 03:09:58 +0000 2020,2135.0,4270.0,juanfornazi,[],1.0,[],"@multiverso_dc @netflix Got it. So you want a Sandman without the LGBT+ people who were in it, without the female lead characters, and without the people of colour?  Are you sure it will still be Sandman once you're through?",1.311865984265982e+18,vizinhança,"[{'screen_name': 'neilhimself', 'name': 'Neil Gaiman', 'id': 18393773, 'id_str': '18393773', 'indices': [3, 15]}, {'screen_name': 'multiverso_dc', 'name': 'Multiverso DC', 'id': 1264403951526567936, 'id_str': '1264403951526567936', 'indices': [17, 31]}, {'screen_name': 'netflix', 'name': 'Netflix', 'id': 16573941, 'id_str': '16573941', 'indices': [32, 40]}]"
Fri Oct 02 03:09:58 +0000 2020,11062.0,2652.0,ODtheMC,"[{'text': 'TheParkers', 'indices': [54, 65]}]",1.0,[],.@netflix The “skip intro” button on #TheParkers is totally unnecessary.,1.3118659824412836e+18,"Los Angeles, CA","[{'screen_name': 'JackeeHarry', 'name': 'Jackée Harry', 'id': 299448712, 'id_str': '299448712', 'indices': [3, 15]}, {'screen_name': 'netflix', 'name': 'Netflix', 'id': 16573941, 'id_str': '16573941', 'indices': [18, 26]}]"
Fri Oct 02 03:09:50 +0000 2020,72.0,140.0,maegannk,[],0.0,[],@netflix do you know what year it is? And you have decided NOW is a good time to take down @parksandrec ? https://t.co/ri9uxsLp2p,1.3118659514119905e+18,,"[{'screen_name': 'netflix', 'name': 'Netflix', 'id': 16573941, 'id_str': '16573941', 'indices': [0, 8]}, {'screen_name': 'parksandrec', 'name': 'Parks and Recreation', 'id': 20630639, 'id_str': '20630639', 'indices': [91, 103]}]"
Fri Oct 02 03:09:46 +0000 2020,1.0,24.0,lion73268737,[],0.0,[],"@PrimeVideo So,Amazon Prime is promoting sick films just like the CIA streaming service aka @netflix",1.3118659352848343e+18,,"[{'screen_name': 'PrimeVideo', 'name': 'Prime Video', 'id': 17220817, 'id_str': '17220817', 'indices': [0, 11]}, {'screen_name': 'netflix', 'name': 'Netflix', 'id': 16573941, 'id_str': '16573941', 'indices': [92, 100]}]"
Fri Oct 02 03:09:43 +0000 2020,128.0,362.0,actionjacksonIV,[],0.0,[],And now it on @netflix https://t.co/Bdbefuf0eW,1.3118659216407716e+18,,"[{'screen_name': 'netflix', 'name': 'Netflix', 'id': 16573941, 'id_str': '16573941', 'indices': [14, 22]}]"
Fri Oct 02 03:18:02 +0000 2020,0.0,2.0,mangomakes1,[],1.0,[],"Hi, I'm currently looking for work as a storyboard artist, revisionist, or production assistant for animation, so if you (or someone you know) is hiring at a studio, please let me know. PLEASE RT!!! Thanks! #animation #cartoonnetwork #disney #nickelodeon #dreamworks #netflix #art https://t.co/WyZTUPItjc",1.3118680127025193e+18,,"[{'screen_name': 'ItsHottyRoddy', 'name': 'AwesomeHotRodGuy (looking for storyboard work!)', 'id': 757714052143575040, 'id_str': '757714052143575040', 'indices': [3, 17]}]"
Fri Oct 02 03:17:54 +0000 2020,81.0,1091.0,JoeDirte48,"[{'text': 'Giveaway', 'indices': [48, 57]}]",1.0,[],"24 DAYS LEFT! Join our 2020 #Giveaway in partnership with @GFuelEnergy &amp; @Surfshark. Participate here: https://t.co/uZuF33fpLy. The giveaway includes #NintendoSwitch Lite + Game, #GFUEL Products, #Surfshark Subscriptions, &amp; #Netflix Memberships. #Gaming #Games #Esports #Giveaways https://t.co/4PaA08orcm",1.311867980163281e+18,USA,"[{'screen_name': 'eSports_Mobile', 'name': 'MOBILE E-SPORTS®', 'id': 4820990505, 'id_str': '4820990505', 'indices': [3, 18]}, {'screen_name': 'GFuelEnergy', 'name': 'G FUEL®', 'id': 1206216140, 'id_str': '1206216140', 'indices': [78, 90]}, {'screen_name': 'surfshark', 'name': 'Surfshark', 'id': 992344727923159040, 'id_str': '992344727923159040', 'indices': [97, 107]}]"
Fri Oct 02 03:17:38 +0000 2020,0.0,21.0,Siva52127669,"[{'text': 'Netflix', 'indices': [27, 35]}, {'text': 'EmilyInParis', 'indices': [47, 60]}, {'text': 'SeriousMen', 'indices': [61, 72]}, {'text': 'AGoGoCoryCarsonHalloween', 'indices': [73, 98]}, {'text': 'DickJohnsonIsDead', 'indices': [99, 117]}, {'text': 'SongExploder', 'indices': [118, 131]}]",1.0,[],"TODAY #Netflix RELEASES.

#EmilyInParis
#SeriousMen
#AGoGoCoryCarsonHalloween
#DickJohnsonIsDead
#SongExploder 
#VampiresVsTheBronx 
#Oloture 

Follow @HdUpdatesMovie1 More HD Updates.",1.3118679123873464e+18,,"[{'screen_name': 'HdUpdatesMovie1', 'name': 'Hd Updates Movies', 'id': 1217682036619534337, 'id_str': '1217682036619534337', 'indices': [3, 19]}]"
Fri Oct 02 03:17:21 +0000 2020,1.0,15.0,Movie1Hd,"[{'text': 'Netflix', 'indices': [27, 35]}, {'text': 'EmilyInParis', 'indices': [47, 60]}, {'text': 'SeriousMen', 'indices': [61, 72]}, {'text': 'AGoGoCoryCarsonHalloween', 'indices': [73, 98]}, {'text': 'DickJohnsonIsDead', 'indices': [99, 117]}, {'text': 'SongExploder', 'indices': [118, 131]}]",1.0,[],"TODAY #Netflix RELEASES.

#EmilyInParis
#SeriousMen
#AGoGoCoryCarsonHalloween
#DickJohnsonIsDead
#SongExploder 
#VampiresVsTheBronx 
#Oloture 

Follow @HdUpdatesMovie1 More HD Updates.",1.3118678414155407e+18,,"[{'screen_name': 'HdUpdatesMovie1', 'name': 'Hd Updates Movies', 'id': 1217682036619534337, 'id_str': '1217682036619534337', 'indices': [3, 19]}]"
Fri Oct 02 03:17:07 +0000 2020,11.0,18.0,Aus_TiniPan,"[{'text': 'WizardsOfArcadia', 'indices': [105, 122]}, {'text': 'talesofarcadia', 'indices': [123, 138]}]",1.0,[],"Being an immortal wizard would come with a lot of heartache and hardship (｡T ω T｡) ♡

#WizardsOfArcadia #talesofarcadia #wizardstalesofarcadia  #Douxie #story #Trollhunters #Netflix https://t.co/1RI3pLnAG7",1.3118677826660884e+18,,"[{'screen_name': 'BiancaSiercke', 'name': 'Bianca Siercke', 'id': 3593418196, 'id_str': '3593418196', 'indices': [3, 17]}]"
Fri Oct 02 03:17:05 +0000 2020,6.0,14.0,SaiBala321,"[{'text': 'Netflix', 'indices': [27, 35]}, {'text': 'EmilyInParis', 'indices': [47, 60]}, {'text': 'SeriousMen', 'indices': [61, 72]}, {'text': 'AGoGoCoryCarsonHalloween', 'indices': [73, 98]}, {'text': 'DickJohnsonIsDead', 'indices': [99, 117]}, {'text': 'SongExploder', 'indices': [118, 131]}]",1.0,[],"TODAY #Netflix RELEASES.

#EmilyInParis
#SeriousMen
#AGoGoCoryCarsonHalloween
#DickJohnsonIsDead
#SongExploder 
#VampiresVsTheBronx 
#Oloture 

Follow @HdUpdatesMovie1 More HD Updates.",1.311867772968661e+18,,"[{'screen_name': 'HdUpdatesMovie1', 'name': 'Hd Updates Movies', 'id': 1217682036619534337, 'id_str': '1217682036619534337', 'indices': [3, 19]}]"
